,Gender_Male,Gender_Other,Marital Status_Married,Marital Status_Single,Job Role_Developer,Job Role_Manager,Job Role_Sales,Department_IT,Department_Marketing,Department_Sales,Work Location_On-site,Work Location_Remote,Age,Education Level,Tenure,Salary,Performance Rating,Projects Completed,Training Hours,Promotions,Overtime Hours,Satisfaction Level,Work-Life Balance,Average Monthly Hours Worked,Absenteeism,Distance from Home,Manager Feedback Score,Work_Stress,Dissatisfaction,Stagnation_Flag,Projects_Per_Year,Salary_Performance_Ratio,Commute_Burden,Overwork_Flag
8008,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,0.0,9.0,89809.0,2.0,8.0,11.0,0.0,24.0,0.07,2.0,166.0,3.0,38.0,2.3,0.2874251497005988,1.7,1,0.8,4.49045,11.4,0
295,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,53.0,1.0,10.0,32427.0,2.0,3.0,37.0,0.0,2.0,0.62,1.0,182.0,15.0,37.0,8.8,0.03278688524590164,0.49999999999999994,1,0.2727272727272727,1.62135,55.5,0
1396,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.0,2.0,3.0,109393.0,5.0,41.0,7.0,1.0,38.0,0.79,0.0,270.0,5.0,16.0,6.6,0.5608856088560885,0.55,0,10.25,2.18786,8.0,1
4562,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,2.0,1.0,66383.0,1.0,5.0,75.0,0.0,27.0,0.35,1.0,178.0,9.0,13.0,3.7,0.45251396648044695,1.28,0,2.5,6.6383,11.700000000000001,0
3501,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,38.0,2.0,5.0,56009.0,1.0,9.0,35.0,0.0,33.0,0.19,3.0,273.0,13.0,46.0,1.4,0.12043795620437957,1.67,0,1.5,5.6009,59.800000000000004,1
8856,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,133356.0,4.0,46.0,18.0,0.0,48.0,0.57,1.0,195.0,17.0,35.0,5.9,0.7346938775510203,0.8400000000000001,0,46.0,3.3339,59.5,0
1006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,1.0,3.0,111697.0,3.0,38.0,0.0,0.0,23.0,0.53,1.0,196.0,10.0,19.0,4.6,0.350253807106599,1.01,0,9.5,3.7232333333333334,19.0,0
6105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.0,0.0,12.0,55479.0,5.0,9.0,46.0,0.0,31.0,0.13,1.0,241.0,1.0,26.0,2.4,0.38429752066115697,1.63,1,0.6923076923076923,1.10958,2.6,0
3009,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,57.0,1.0,7.0,30902.0,5.0,2.0,76.0,0.0,25.0,0.93,0.0,225.0,6.0,9.0,7.8,0.4424778761061947,0.29,1,0.25,0.61804,5.3999999999999995,0
1655,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,2.0,5.0,31905.0,4.0,30.0,33.0,0.0,15.0,0.91,2.0,163.0,3.0,21.0,6.5,0.18292682926829268,0.43999999999999995,0,5.0,0.797625,6.3,0
8103,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,2.0,2.0,50124.0,3.0,46.0,14.0,0.0,36.0,0.92,1.0,213.0,9.0,19.0,7.8,0.5046728971962616,0.3,0,15.333333333333334,1.6708,17.1,0
8030,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,9.0,79595.0,4.0,39.0,56.0,0.0,32.0,0.03,1.0,275.0,14.0,26.0,7.7,0.34782608695652173,1.2,1,3.9,1.989875,36.4,1
5412,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,45.0,1.0,12.0,31431.0,4.0,40.0,56.0,0.0,3.0,0.04,2.0,286.0,11.0,12.0,9.6,0.020905923344947737,1.0,1,3.076923076923077,0.785775,13.200000000000001,0
8088,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,1.0,4.0,40318.0,2.0,24.0,55.0,0.0,10.0,0.71,1.0,225.0,6.0,13.0,8.9,0.1327433628318584,0.4,0,4.8,2.0159,7.8,0
9180,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,48.0,1.0,1.0,39205.0,4.0,47.0,1.0,1.0,15.0,0.44,1.0,280.0,18.0,40.0,3.1,0.1601423487544484,1.25,0,23.5,0.980125,72.0,0
600,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34.0,2.0,11.0,120676.0,5.0,41.0,8.0,0.0,44.0,0.55,0.0,204.0,13.0,28.0,4.3,0.8585365853658536,1.02,1,3.4166666666666665,2.41352,36.4,0
5993,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,1.0,12.0,46642.0,5.0,30.0,47.0,0.0,24.0,0.68,1.0,271.0,6.0,27.0,2.7,0.2647058823529412,1.0499999999999998,1,2.3076923076923075,0.93284,16.2,0
2909,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,1.0,14.0,42478.0,4.0,0.0,74.0,0.0,6.0,0.32,0.0,233.0,0.0,25.0,3.2,0.10256410256410256,1.3599999999999999,1,0.0,1.06195,0.0,0
2495,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,42.0,1.0,8.0,64807.0,1.0,9.0,95.0,0.0,10.0,0.63,1.0,172.0,1.0,45.0,9.3,0.17341040462427745,0.43999999999999995,1,1.0,6.4807,4.5,0
5325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,2.0,9.0,149823.0,3.0,39.0,81.0,0.0,27.0,0.7,1.0,222.0,18.0,24.0,1.7,0.3632286995515695,1.1300000000000001,1,3.9,4.9941,43.2,0
4585,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,1.0,2.0,32536.0,4.0,8.0,2.0,0.0,14.0,0.76,1.0,184.0,1.0,14.0,8.2,0.22702702702702704,0.42000000000000004,0,2.6666666666666665,0.8134,1.4000000000000001,0
4306,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,0.0,11.0,47889.0,4.0,23.0,79.0,0.0,34.0,0.17,2.0,298.0,2.0,41.0,7.1,0.22742474916387959,1.12,1,1.9166666666666667,1.197225,8.200000000000001,1
4248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,52.0,2.0,2.0,84126.0,1.0,35.0,83.0,0.0,30.0,0.14,1.0,153.0,8.0,49.0,1.9,0.5844155844155845,1.67,0,11.666666666666666,8.4126,39.2,0
3543,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,1.0,2.0,68263.0,1.0,46.0,83.0,0.0,34.0,0.22,1.0,245.0,8.0,11.0,7.7,0.41463414634146345,1.01,0,15.333333333333334,6.8263,8.8,0
826,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,1.0,14.0,78630.0,4.0,16.0,58.0,0.0,23.0,0.61,3.0,282.0,15.0,21.0,5.2,0.0812720848056537,0.87,1,1.0666666666666667,1.96575,31.5,0
3423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,35.0,1.0,9.0,38781.0,4.0,12.0,14.0,0.0,24.0,0.39,1.0,278.0,13.0,12.0,6.6,0.25806451612903225,0.95,1,1.2,0.969525,15.600000000000001,0
5597,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,1.0,7.0,135669.0,2.0,40.0,14.0,0.0,27.0,0.18,2.0,288.0,13.0,37.0,1.8,0.18685121107266436,1.6400000000000001,1,5.0,6.78345,48.1,0
6530,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,7.0,96904.0,5.0,26.0,14.0,0.0,20.0,0.44,1.0,160.0,3.0,8.0,2.7,0.37267080745341613,1.29,1,3.25,1.93808,2.4,0
6805,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,2.0,6.0,57343.0,4.0,20.0,32.0,0.0,16.0,0.24,0.0,164.0,1.0,42.0,7.5,0.3878787878787879,1.01,1,2.857142857142857,1.433575,4.2,0
1247,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,2.0,13.0,34267.0,5.0,36.0,77.0,0.0,49.0,0.54,0.0,187.0,4.0,26.0,1.2,1.0425531914893618,1.34,1,2.5714285714285716,0.68534,10.4,0
1012,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,2.0,3.0,53602.0,1.0,6.0,83.0,0.0,44.0,0.12,1.0,193.0,2.0,4.0,8.1,0.6804123711340206,1.07,0,1.5,5.3602,0.8,0
4071,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,1.0,6.0,88627.0,2.0,8.0,13.0,0.0,38.0,0.87,0.0,173.0,0.0,25.0,2.6,0.8735632183908046,0.87,1,1.1428571428571428,4.43135,0.0,0
2545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,1.0,13.0,132900.0,2.0,1.0,71.0,0.0,33.0,0.46,1.0,212.0,2.0,37.0,8.2,0.46478873239436613,0.7200000000000001,1,0.07142857142857142,6.645,7.4,0
8588,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,35.0,1.0,1.0,93732.0,5.0,14.0,4.0,0.0,39.0,0.72,2.0,206.0,18.0,47.0,8.3,0.37681159420289856,0.44999999999999996,0,7.0,1.87464,84.60000000000001,0
9183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,1.0,2.0,83227.0,1.0,16.0,49.0,0.0,44.0,0.92,2.0,262.0,7.0,44.0,9.1,0.33460076045627374,0.16999999999999998,0,5.333333333333333,8.3227,30.799999999999997,1
2676,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,1.0,2.0,107312.0,3.0,24.0,81.0,0.0,5.0,0.72,2.0,196.0,19.0,14.0,3.9,0.050761421319796954,0.89,0,8.0,3.5770666666666666,26.599999999999998,0
358,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,46.0,0.0,8.0,31732.0,4.0,38.0,99.0,0.0,41.0,0.84,2.0,154.0,8.0,36.0,7.4,0.5290322580645161,0.42,1,4.222222222222222,0.7933,28.8,0
4331,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,3.0,14.0,94312.0,1.0,43.0,49.0,0.0,28.0,0.93,1.0,231.0,17.0,19.0,4.5,0.3620689655172414,0.62,1,2.8666666666666667,9.4312,32.3,0
7642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,57.0,2.0,1.0,137479.0,3.0,8.0,70.0,0.0,3.0,0.77,1.0,234.0,2.0,31.0,6.9,0.03829787234042553,0.5399999999999999,0,4.0,4.582633333333333,6.2,0
937,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,13.0,132034.0,4.0,6.0,8.0,0.0,21.0,0.74,0.0,268.0,16.0,20.0,8.7,0.31226765799256506,0.39000000000000007,1,0.42857142857142855,3.30085,32.0,0
4619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,2.0,13.0,129174.0,3.0,1.0,74.0,0.0,26.0,0.61,2.0,283.0,13.0,26.0,4.3,0.18309859154929578,0.9600000000000001,1,0.07142857142857142,4.3058,33.800000000000004,0
6707,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,47.0,1.0,14.0,140143.0,4.0,1.0,84.0,0.0,28.0,0.51,0.0,236.0,12.0,6.0,3.2,0.47257383966244726,1.17,1,0.06666666666666667,3.503575,7.199999999999999,0
123,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,57.0,1.0,14.0,58609.0,1.0,35.0,61.0,0.0,0.0,0.06,1.0,257.0,3.0,31.0,3.8,0.0,1.56,1,2.3333333333333335,5.8609,9.299999999999999,0
4374,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,25.0,0.0,14.0,66111.0,5.0,25.0,96.0,0.0,17.0,0.6,1.0,273.0,19.0,12.0,2.9,0.18613138686131386,1.1099999999999999,1,1.6666666666666667,1.32222,22.799999999999997,0
2401,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,1.0,4.0,30763.0,2.0,17.0,96.0,1.0,12.0,0.45,0.0,227.0,5.0,4.0,4.0,0.21052631578947367,1.15,0,3.4,1.53815,2.0,0
2447,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,1.0,0.0,130969.0,5.0,33.0,65.0,0.0,11.0,0.79,0.0,298.0,1.0,13.0,2.8,0.14715719063545152,0.9299999999999999,0,33.0,2.61938,1.3,0
3222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53.0,3.0,13.0,89021.0,3.0,20.0,33.0,0.0,49.0,0.36,2.0,283.0,12.0,28.0,3.8,0.34507042253521125,1.26,1,1.4285714285714286,2.9673666666666665,33.6,1
5353,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,2.0,11.0,70229.0,5.0,6.0,13.0,0.0,43.0,0.58,3.0,227.0,3.0,10.0,1.2,0.18859649122807018,1.3000000000000003,1,0.5,1.40458,3.0,0
6743,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,2.0,4.0,78964.0,2.0,42.0,4.0,1.0,38.0,0.15,1.0,157.0,13.0,31.0,4.0,0.7215189873417722,1.45,0,8.4,3.9482,40.300000000000004,0
3571,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,14.0,81464.0,2.0,22.0,1.0,0.0,18.0,0.34,3.0,180.0,3.0,6.0,1.0,0.09944751381215469,1.56,1,1.4666666666666666,4.0732,1.7999999999999998,0
1054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,12.0,45323.0,5.0,2.0,71.0,0.0,0.0,0.39,3.0,182.0,6.0,35.0,4.9,0.0,1.12,1,0.15384615384615385,0.90646,21.0,0
5360,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.0,2.0,1.0,45764.0,1.0,32.0,19.0,0.0,24.0,0.89,1.0,170.0,11.0,8.0,6.0,0.42105263157894735,0.51,0,16.0,4.5764,8.8,0
1742,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,1.0,9.0,43596.0,1.0,14.0,75.0,0.0,31.0,0.37,0.0,194.0,10.0,8.0,4.8,0.6358974358974359,1.15,1,1.4,4.3596,8.0,0
3256,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,0.0,6.0,106182.0,2.0,15.0,13.0,1.0,21.0,0.7,0.0,221.0,14.0,43.0,9.2,0.3783783783783784,0.3800000000000001,0,2.142857142857143,5.3091,60.199999999999996,0
7067,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,44.0,1.0,0.0,77616.0,1.0,30.0,43.0,0.0,0.0,0.62,2.0,262.0,17.0,44.0,7.3,0.0,0.65,0,30.0,7.7616,74.8,0
3981,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,1.0,10.0,71942.0,5.0,24.0,73.0,0.0,17.0,0.51,1.0,284.0,14.0,26.0,2.6,0.17894736842105263,1.23,1,2.1818181818181817,1.43884,36.4,0
9508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,41.0,0.0,4.0,128399.0,2.0,15.0,60.0,0.0,32.0,0.82,0.0,188.0,18.0,39.0,8.8,0.6772486772486772,0.3,0,3.0,6.41995,70.2,0
9176,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,1.0,13.0,82131.0,2.0,24.0,84.0,0.0,4.0,0.79,0.0,201.0,0.0,3.0,8.5,0.07920792079207921,0.36,1,1.7142857142857142,4.10655,0.0,0
6725,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,5.0,109332.0,3.0,9.0,32.0,0.0,6.0,0.92,2.0,243.0,2.0,1.0,2.5,0.04918032786885246,0.83,0,1.5,3.6444,0.2,0
2301,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,8.0,63354.0,1.0,34.0,74.0,0.0,40.0,0.12,1.0,203.0,11.0,35.0,4.5,0.5882352941176471,1.4300000000000002,1,3.7777777777777777,6.3354,38.5,0
8709,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,2.0,11.0,86202.0,1.0,43.0,18.0,1.0,19.0,0.64,1.0,180.0,5.0,27.0,5.8,0.3149171270718232,0.78,0,3.5833333333333335,8.6202,13.5,0
99,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,1.0,7.0,113120.0,3.0,10.0,96.0,0.0,31.0,0.0,0.0,167.0,1.0,29.0,9.6,0.7380952380952381,1.04,1,1.25,3.7706666666666666,2.9000000000000004,0
9067,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,1.0,12.0,69459.0,3.0,21.0,64.0,0.0,24.0,0.8,0.0,294.0,8.0,38.0,1.3,0.3254237288135593,1.0699999999999998,1,1.6153846153846154,2.3153,30.400000000000002,0
1593,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,45.0,2.0,5.0,133513.0,5.0,28.0,35.0,0.0,31.0,0.19,1.0,187.0,17.0,28.0,3.6,0.49468085106382975,1.4500000000000002,0,4.666666666666667,2.67026,47.6,0
9827,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,12.0,41977.0,2.0,0.0,36.0,1.0,40.0,0.9,1.0,196.0,9.0,27.0,1.1,0.6091370558375635,0.99,0,0.0,2.09885,24.3,0
9254,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,1.0,11.0,83033.0,4.0,27.0,78.0,0.0,38.0,0.35,0.0,245.0,7.0,21.0,5.7,0.6178861788617886,1.08,1,2.25,2.075825,14.7,0
3510,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,1.0,2.0,99232.0,2.0,19.0,38.0,1.0,11.0,0.14,0.0,152.0,19.0,11.0,9.6,0.2875816993464052,0.9,0,6.333333333333333,4.9616,20.9,0
8080,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,1.0,1.0,63209.0,3.0,14.0,83.0,0.0,21.0,0.74,3.0,275.0,10.0,3.0,5.4,0.07608695652173914,0.72,0,7.0,2.1069666666666667,3.0,0
5506,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,2.0,11.0,88801.0,4.0,17.0,85.0,0.0,32.0,0.48,2.0,191.0,6.0,31.0,4.8,0.3333333333333333,1.04,1,1.4166666666666667,2.220025,18.599999999999998,0
1711,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.0,0.0,2.0,30373.0,1.0,13.0,6.0,0.0,27.0,0.59,0.0,237.0,8.0,35.0,6.0,0.453781512605042,0.81,0,4.333333333333333,3.0373,28.0,0
9018,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,1.0,14.0,131986.0,4.0,48.0,37.0,0.0,2.0,0.74,1.0,207.0,7.0,32.0,3.0,0.028846153846153848,0.96,1,3.2,3.29965,22.4,0
9616,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,54.0,2.0,12.0,121604.0,2.0,19.0,79.0,1.0,37.0,0.4,0.0,194.0,7.0,38.0,7.1,0.7589743589743589,0.89,0,1.4615384615384615,6.0802,26.599999999999998,0
7756,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.0,2.0,11.0,76820.0,2.0,40.0,84.0,0.0,9.0,0.65,1.0,287.0,3.0,13.0,5.3,0.09375,0.8200000000000001,1,3.3333333333333335,3.841,3.9,0
5086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,1.0,8.0,104764.0,4.0,5.0,1.0,0.0,39.0,0.03,1.0,292.0,10.0,27.0,9.6,0.39931740614334477,1.01,1,0.5555555555555556,2.6191,27.0,1
3320,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.0,1.0,10.0,115647.0,5.0,3.0,40.0,0.0,45.0,0.28,1.0,154.0,14.0,3.0,6.4,0.870967741935484,1.08,1,0.2727272727272727,2.31294,4.199999999999999,0
196,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.0,1.0,1.0,57914.0,3.0,12.0,28.0,0.0,7.0,0.16,0.0,270.0,9.0,14.0,6.4,0.1033210332103321,1.2,0,6.0,1.9304666666666668,12.6,0
3821,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,54.0,2.0,5.0,149955.0,1.0,29.0,70.0,0.0,0.0,0.91,2.0,194.0,10.0,1.0,2.2,0.0,0.87,0,4.833333333333333,14.9955,1.0,0
1825,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,2.0,9.0,133817.0,2.0,16.0,72.0,1.0,35.0,0.97,1.0,224.0,6.0,19.0,8.8,0.4666666666666667,0.14999999999999997,0,1.6,6.69085,11.4,0
3207,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,47.0,2.0,10.0,85456.0,3.0,26.0,24.0,0.0,18.0,0.57,1.0,283.0,7.0,41.0,4.3,0.19014084507042253,1.0,1,2.3636363636363638,2.848533333333333,28.7,0
1420,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,2.0,0.0,86381.0,4.0,23.0,42.0,0.0,30.0,0.73,0.0,285.0,8.0,10.0,5.5,0.4195804195804196,0.72,0,23.0,2.159525,8.0,0
9525,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,4.0,88705.0,5.0,20.0,34.0,0.0,1.0,0.63,0.0,180.0,10.0,42.0,6.9,0.022099447513812154,0.6799999999999999,0,4.0,1.7741,42.0,0
3084,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,1.0,11.0,65809.0,5.0,5.0,42.0,0.0,32.0,0.48,1.0,164.0,12.0,13.0,3.9,0.5818181818181818,1.13,1,0.4166666666666667,1.31618,15.6,0
20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,1.0,11.0,33824.0,2.0,21.0,61.0,0.0,27.0,0.87,1.0,212.0,13.0,43.0,1.6,0.38028169014084506,0.9700000000000001,1,1.75,1.6912,55.9,0
6153,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50.0,1.0,7.0,81616.0,4.0,44.0,64.0,1.0,20.0,0.06,1.0,274.0,13.0,34.0,7.7,0.21818181818181817,1.17,0,5.5,2.0404,44.2,0
1583,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,3.0,5.0,51706.0,1.0,5.0,76.0,0.0,17.0,0.32,1.0,231.0,6.0,18.0,7.8,0.21982758620689652,0.8999999999999999,0,0.8333333333333334,5.1706,10.799999999999999,0
5768,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,2.0,11.0,94708.0,1.0,3.0,0.0,0.0,5.0,0.1,3.0,190.0,11.0,34.0,4.0,0.02617801047120419,1.5,1,0.25,9.4708,37.400000000000006,0
2122,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,8.0,111699.0,5.0,35.0,90.0,0.0,46.0,0.19,1.0,239.0,17.0,5.0,6.2,0.5750000000000001,1.19,1,3.888888888888889,2.23398,8.5,0
5677,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.0,1.0,9.0,44303.0,1.0,39.0,77.0,0.0,29.0,0.25,2.0,164.0,4.0,2.0,5.9,0.3515151515151515,1.16,1,3.9,4.4303,0.8,0
8906,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,59.0,3.0,0.0,82382.0,5.0,7.0,6.0,0.0,40.0,0.52,2.0,277.0,14.0,11.0,5.9,0.28776978417266186,0.8899999999999999,0,7.0,1.64764,15.399999999999999,1
7755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,1.0,5.0,40754.0,5.0,32.0,28.0,0.0,27.0,0.76,1.0,184.0,17.0,19.0,9.8,0.43783783783783786,0.2599999999999999,0,5.333333333333333,0.81508,32.3,0
1305,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,2.0,12.0,139933.0,1.0,15.0,11.0,0.0,27.0,0.57,1.0,177.0,7.0,13.0,5.7,0.4550561797752809,0.8600000000000001,1,1.1538461538461537,13.9933,9.1,0
4228,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,1.0,11.0,74977.0,3.0,18.0,88.0,0.0,31.0,0.39,1.0,273.0,4.0,40.0,1.1,0.33941605839416056,1.5,1,1.5,2.499233333333333,16.0,1
2836,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,45.0,3.0,4.0,115458.0,1.0,8.0,13.0,0.0,12.0,0.66,0.0,172.0,0.0,48.0,6.9,0.2774566473988439,0.6499999999999999,0,1.6,11.5458,0.0,0
